screen_id,language,filename,route,final_url,role,state,http_status,page_title,heading,html_lang,direction,inputs,buttons,table_rows,modals,reauthenticated,dev_overlay_visible,capture_date,viewport,privacy_treatment,verification_level,intended_manual_section,workflows,capture_error
SCR-RESTAURANTINTELLIGENCE-Index,ar,,/RestaurantIntelligence/Index,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,,"Error: page.goto: Navigation to ""https://localhost:44368/RestaurantIntelligence/Index"" is interrupted by another navigation to ""about:blank""
Call log:
[2m  - n"
SCR-RESTAURANTINTELLIGENCE-Index,en,restaurantintelligence-index.en.png,/RestaurantIntelligence/Index,/RestaurantIntelligence/Index,development administrator (single session),rendered-with-data (after re-authentication),200,Inventory System - CrossBuy,Restaurant inventory intelligence,en,ltr,26,11,0,1,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-ROSTER-Index,ar,,/Roster/Index,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 11 — People,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Roster/Index
Call log:
[2m  - navigating to ""https://localhost:44368/Roster/In"
SCR-ROSTER-Index,en,,/Roster/Index,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 11 — People,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Roster/Index
Call log:
[2m  - navigating to ""https://localhost:44368/Roster/In"
SCR-ROSTER-Mine,ar,,/Roster/Mine,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 11 — People,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Roster/Mine
Call log:
[2m  - navigating to ""https://localhost:44368/Roster/Min"
SCR-ROSTER-Mine,en,,/Roster/Mine,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 11 — People,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Roster/Mine
Call log:
[2m  - navigating to ""https://localhost:44368/Roster/Min"
SCR-SERVICE-BranchesList,ar,,/Service/BranchesList,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 4 — Setting up,WF-SETUP-01,"Error: page.goto: Navigation to ""https://localhost:44368/Service/BranchesList"" is interrupted by another navigation to ""about:blank""
Call log:
[2m  - navigatin"
SCR-SERVICE-BranchesList,en,service-brancheslist.en.png,/Service/BranchesList,/Service/BranchesList,development administrator (single session),rendered-with-data,200,CrossBuy Admin,List Of Branches,en,ltr,34,45,10,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 4 — Setting up,WF-SETUP-01,
SCR-SERVICE-CompaniesList,ar,service-companieslist.ar.png,/Service/CompaniesList,/Service/CompaniesList,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,قائمة الشركات,ar,rtl,34,25,10,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 4 — Setting up,WF-SETUP-01,
SCR-SERVICE-CompaniesList,en,service-companieslist.en.png,/Service/CompaniesList,/Service/CompaniesList,development administrator (single session),rendered-with-data (after re-authentication),200,CrossBuy Admin,Companies Lsit,en,ltr,34,25,10,2,yes,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 4 — Setting up,WF-SETUP-01,
SCR-SERVICE-CompanyDetails,ar,service-companydetails.ar.png,/Service/CompanyDetails,/Service/CompanyDetails,development administrator (single session),rendered-with-data (after re-authentication),200,لوحة تحكم CrossBuy,الشركات,ar,rtl,38,25,0,3,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 4 — Setting up,,
SCR-SERVICE-CompanyDetails,en,service-companydetails.en.png,/Service/CompanyDetails,/Service/CompanyDetails,development administrator (single session),rendered-with-data (after re-authentication),200,CrossBuy Admin,Companies,en,ltr,38,25,0,3,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 4 — Setting up,,
SCR-SERVICE-Index,ar,service-index.ar.png,/Service/Index,/Admin/Index,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,الموارد البشرية,ar,rtl,21,21,6,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 4 — Setting up,,
SCR-SERVICE-Index,en,service-index.en.png,/Service/Index,/Admin/Index,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Human Resources,en,ltr,21,21,6,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 4 — Setting up,,
SCR-STORE-Category,ar,,/Store/Category,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 15 — Outside the company,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Store/Category
Call log:
[2m  - navigating to ""https://localhost:44368/Store/C"
SCR-STORE-Category,en,,/Store/Category,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 15 — Outside the company,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Store/Category
Call log:
[2m  - navigating to ""https://localhost:44368/Store/C"
SCR-STORE-Product,ar,,/Store/Product,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 15 — Outside the company,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Store/Product
Call log:
[2m  - navigating to ""https://localhost:44368/Store/Pr"
SCR-STORE-Product,en,,/Store/Product,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 15 — Outside the company,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Store/Product
Call log:
[2m  - navigating to ""https://localhost:44368/Store/Pr"
SCR-TASKS-AutoRules,ar,tasks-autorules.ar.png,/Tasks/AutoRules,/Tasks/AutoRules,development administrator (single session),rendered-with-data (after re-authentication),200,نظام المخازن - CrossBuy,قواعد التوليد التلقائي للمهام,ar,rtl,29,16,5,1,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-AutoRules,en,tasks-autorules.en.png,/Tasks/AutoRules,/Tasks/AutoRules,development administrator (single session),rendered-with-data (after re-authentication),200,Inventory System - CrossBuy,Auto-task generation rules,en,ltr,29,16,5,1,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Board,ar,tasks-board.ar.png,/Tasks/Board,/Tasks/Board,development administrator (single session),rendered-empty-state,200,نظام المخازن - CrossBuy,لوحة المهام,ar,rtl,22,14,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Board,en,tasks-board.en.png,/Tasks/Board,/Tasks/Board,development administrator (single session),rendered-with-data (after re-authentication),200,Inventory System - CrossBuy,Task board,en,ltr,22,14,0,1,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Detail,ar,tasks-detail.ar.png,/Tasks/Detail,/Account/AccessDenied?ReturnUrl=%2FTasks%2FDetail,development administrator (single session),http-403,403,نظام المخازن - CrossBuy,لا تملك صلاحية الوصول,ar,rtl,19,12,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Detail,en,tasks-detail.en.png,/Tasks/Detail,/Account/AccessDenied?ReturnUrl=%2FTasks%2FDetail,development administrator (single session),http-403,403,Inventory System - CrossBuy,Access denied,en,ltr,19,12,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-HoursReport,ar,tasks-hoursreport.ar.png,/Tasks/HoursReport,/Tasks/HoursReport,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,تقرير ساعات العمل,ar,rtl,26,15,0,4,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-HoursReport,en,tasks-hoursreport.en.png,/Tasks/HoursReport,/Tasks/HoursReport,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Work hours report,en,ltr,26,15,0,4,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Index,ar,tasks-index.ar.png,/Tasks/Index,/Tasks/Index,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,إدارة المهام,ar,rtl,53,143,26,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,WF-COLLAB-01,
SCR-TASKS-Index,en,tasks-index.en.png,/Tasks/Index,/Tasks/Index,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Tasks,en,ltr,53,143,26,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,WF-COLLAB-01,
SCR-TASKS-MatchSuggestions,ar,tasks-matchsuggestions.ar.png,/Tasks/MatchSuggestions,/Tasks/MatchSuggestions,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,مطابقات مقترحة,ar,rtl,19,41,15,1,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:18 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-MatchSuggestions,en,tasks-matchsuggestions.en.png,/Tasks/MatchSuggestions,/Tasks/MatchSuggestions,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Match suggestions,en,ltr,19,41,15,1,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:18 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Reports,ar,tasks-reports.ar.png,/Tasks/Reports,/Tasks/Reports,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,تقارير المهام,ar,rtl,19,11,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Reports,en,tasks-reports.en.png,/Tasks/Reports,/Tasks/Reports,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Task reports,en,ltr,19,11,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Summary,ar,tasks-summary.ar.png,/Tasks/Summary,/Account/AccessDenied?ReturnUrl=%2FTasks%2FSummary,development administrator (single session),http-403,403,نظام المخازن - CrossBuy,لا تملك صلاحية الوصول,ar,rtl,19,12,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Summary,en,tasks-summary.en.png,/Tasks/Summary,/Account/AccessDenied?ReturnUrl=%2FTasks%2FSummary,development administrator (single session),http-403,403,Inventory System - CrossBuy,Access denied,en,ltr,19,12,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
SCR-TASKS-Templates,ar,tasks-templates.ar.png,/Tasks/Templates,/Tasks/Templates,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,قوالب المهام,ar,rtl,63,36,10,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 12 — Working together,,
